p,q,column_id,p_mapped,q_mapped,x,y,z,dx,dy,dz,side
4,-7,687,4.060199412600474,-7.151243913664612,-117.18319565057755,-438.8148490190506,-22.74129480868578,-0.3307153060985228,-0.9423080617745403,-0.05179674726147789,right
4,-6,562,4.073536976444425,-6.0859317437466,-103.04696822166443,-439.66494542360306,-12.430879183113575,-0.23490101846746397,-0.9720189889613685,0.0007724127568267172,right
4,-5,45,4.086874540288374,-5.020619573828587,-89.06450136378407,-438.6908233575523,-1.9694206733256578,-0.14412306819293397,-0.9882797586679007,0.05031560217239518,right
4,-4,522,4.100212104132325,-3.955307403910577,-75.3457870259881,-436.13018149137497,8.543516177684069,-0.05809169617074119,-0.9935418971315482,0.09746719181473613,right
4,-3,538,4.113549667976275,-2.8899952339925656,-61.98101958632469,-432.1859209537506,19.024601029232144,0.023497524754225448,-0.9894750669897071,0.14278290561597046,right
4,-2,477,4.126887231820225,-1.8246830640745528,-49.04255610704422,-427.02902603149414,29.40478627383709,0.1008621555475929,-0.9772241847637445,0.1867075742735896,right
4,-1,746,4.140224795664176,-0.759370894156542,-36.586878538131714,-420.80144906044006,39.62735489010811,0.17411033740460644,-0.9575920172907347,0.22957159848272912,right
4,0,113,4.153562359508127,0.3059412757614693,-24.656556010246277,-413.61898255348206,49.64597201347351,0.24325278770446804,-0.9311622876275314,0.27159689868308046,right
4,1,319,4.166899923352077,1.371253445679481,-13.282205164432526,-405.5741435289383,59.42273247241974,0.308226923209116,-0.8983803272529424,0.3129040610377849,right
4,2,91,4.1802374871960275,2.436565615597492,-2.4844486117362976,-396.73905897140503,68.92621123790741,0.36892203378270405,-0.859605522837848,0.3535178610711252,right
4,3,638,4.193575051039978,3.5018777855155028,7.724106788635254,-387.1683225631714,78.12950551509857,0.4252010664301465,-0.81514611999841,0.3933711430166222,right
4,4,663,4.206912614883929,4.567189955433514,17.33693027496338,-376.9019088745117,87.00829994678497,0.47691736234449,-0.765284192166269,0.4323076852367947,right
4,5,92,4.22025017872788,5.632502125351525,26.35160255432129,-365.96802139282227,95.53891038894653,0.5239275664050278,-0.7102944125228139,0.47008696291194463,right
4,6,608,4.23358774257183,6.697814295269537,34.76787757873535,-354.38600158691406,103.69637775421143,0.5661018148297736,-0.6504587790971387,0.506391263690337,right
4,7,87,4.24692530641578,7.763126465187548,42.58557891845703,-342.16910552978516,111.45228958129883,0.6033311811579185,-0.5860768039321548,0.5408377443700295,right
4,8,130,4.260262870259731,8.828438635105561,49.80286407470703,-329.3276672363281,118.7731704711914,0.6355373754936224,-0.5174667006821031,0.5729925462306271,right
4,9,374,4.273600434103681,9.893750805023572,56.414100646972656,-315.8716583251953,125.61849975585938,0.6626752025036395,-0.4449595760043769,0.6023890368431065,right
4,10,348,4.286937997947629,10.959062974941581,62.40809631347656,-301.813720703125,131.93831634521484,0.6847372391095099,-0.3688778790356666,0.6285411869836647,right
4,11,605,4.300275561791581,12.024375144859595,67.76548767089844,-287.1714782714844,137.67154693603516,0.7017395314407829,-0.28949134762051093,0.6509657361690637,right
4,12,165,4.313613125635533,13.089687314777606,72.45809936523438,-271.97283935546875,142.7445831298828,0.7137104752297181,-0.20698758375135054,0.6691587985823302,right
4,13,357,4.3269506894794825,14.154999484695617,76.44549560546875,-256.25311279296875,147.0685577392578,0.7206506213738909,-0.12137869405346123,0.68259057607273,right
4,14,94,4.340288253323431,15.220311654613628,79.673583984375,-240.06591796875,150.53680419921875,0.7224701197316726,-0.03240261957728877,0.6906424518804446,right
4,15,226,4.353625817167383,16.28562382453164,82.07391357421875,-223.481689453125,153.0264892578125,0.7188848591865866,0.060501283561804765,0.6924912663129085,right
4,16,777,4.366963381011332,17.35093599444965,83.558837890625,-206.586669921875,154.38958740234375,0.7092486543465659,0.15839575184316274,0.6869331351053207,right
5,-11,764,5.081788333502762,-11.35078889840104,-184.35955286026,-403.43459129333496,-51.44985735416412,-0.8213889241712874,-0.494117849450182,-0.28489960706091266,right
5,-10,641,5.095125897346709,-10.285476728483028,-172.07533621788025,-416.4462003707886,-43.08294776082039,-0.7288522523384896,-0.6493857235141158,-0.21696215420473486,right
5,-9,422,5.10846346119066,-9.220164558565019,-159.079656124115,-426.0502691268921,-33.94692078232765,-0.6252116969418725,-0.7660739788460824,-0.1491341441186302,right
5,-8,690,5.121801025034611,-8.154852388647006,-145.60442447662354,-432.67710745334625,-24.232527673244476,-0.5199634343542038,-0.849965053177526,-0.08483769982447148,right
5,-7,384,5.1351385888785614,-7.089540218728994,-131.85234907269478,-436.70932629704475,-14.105826638638973,-0.41793825538285595,-0.9081278783388127,-0.025127102327595567,right
5,-6,265,5.148476152722512,-6.024228048810984,-117.99886129051447,-438.4847359508276,-3.710102818906307,-0.3209685712603823,-0.9466083932967171,0.030194800931237074,right
5,-5,699,5.161813716566462,-4.958915878892973,-104.1940867304802,-438.29919731616974,6.832188114523888,-0.22936720966377597,-0.9698955092145227,0.0818131061417114,right
5,-4,170,5.175151280410414,-3.8936037089749616,-90.56479907035828,-436.4095268249512,17.41745586693287,-0.14283103476338166,-0.9811051042518335,0.13050697268506722,right
5,-3,115,5.188488844254364,-2.8282915390569507,-77.21638560295105,-433.0363736152649,27.95903091132641,-0.0609029391260092,-0.982328118760297,0.1769810698879103,right
5,-2,54,5.201826408098314,-1.762979369138938,-64.23480975627899,-428.36708784103394,38.38521587848663,0.016822236286861605,-0.974945304172577,0.2218077235764129,right
5,-1,263,5.215163971942264,-0.6976671992209276,-51.68856930732727,-422.5586152076721,48.637330412864685,0.09062261343350679,-0.9598656792080484,0.265415560608177,right
5,0,206,5.228501535786214,0.3676449706970833,-39.6306631565094,-415.7403564453125,58.6677622795105,0.16063661283724823,-0.9376956717149106,0.30809528698650773,right
5,1,119,5.241839099630165,1.4329571406150945,-28.10054850578308,-408.01706552505493,68.43801641464233,0.22687782237110093,-0.9088562915651222,0.35000956415309675,right
5,2,752,5.255176663474115,2.4982693105331064,-17.12609964609146,-399.4717319011688,77.91677141189575,0.2892603319306777,-0.8736639364893244,0.3912029990290616,right
5,3,196,5.268514227318065,3.5635814804511177,-6.725582122802734,-390.1684293746948,87.07790851593018,0.34762702525065986,-0.8323863243483112,0.43161146689271956,right
5,4,599,5.281851791162016,4.628893650369129,3.0903968811035156,-380.15520668029785,95.89858627319336,0.40177657159174196,-0.7852812618751616,0.47107210304553154,right
5,5,556,5.2951893550059665,5.69420582028714,12.31692123413086,-369.46704864501953,104.3572244644165,0.4514882167830091,-0.7326229469991201,0.509334867878121,right
5,6,677,5.308526918849917,6.75951799020515,20.9527587890625,-358.1285629272461,112.4317364692688,0.4965449517543174,-0.674715931610913,0.5460783117078726,right
5,7,772,5.321864482693868,7.824830160123163,28.998634338378906,-346.1571350097656,120.09737396240234,0.5367510465177456,-0.6119053579698724,0.5809218079482532,right
5,8,623,5.335202046537819,8.890142330041174,36.454917907714844,-333.56553649902344,127.32478332519531,0.5719460935577271,-0.5445638050969638,0.6134557263913769,right
5,9,523,5.348539610381768,9.955454499959187,43.31971740722656,-320.3648376464844,134.07816696166992,0.6020162237534876,-0.47307696742654826,0.6432531766171787,right
5,10,66,5.361877174225717,11.020766669877197,49.58709716796875,-306.56787109375,140.3135223388672,0.6268913227538175,-0.3978156764516644,0.6698880182726614,right
5,11,68,5.375214738069666,12.086078839795206,55.245361328125,-292.19085693359375,145.9757843017578,0.6465345208332949,-0.3190895098140977,0.692946605516948,right
5,12,503,5.388552301913618,13.15139100971322,60.274200439453125,-277.2569580078125,150.99835205078125,0.660927149835127,-0.23706486442587027,0.7120221574259886,right
5,13,679,5.4018898657575685,14.21670317963123,64.64447021484375,-261.8006591796875,155.300048828125,0.6699945039819358,-0.15177291047907518,0.7266858662989879,right
5,14,755,5.415227429601521,15.282015349549242,68.3131103515625,-245.867919921875,158.78298950195312,0.6735818613551219,-0.0628936935962333,0.7364318429829011,right
5,15,756,5.428564993445472,16.347327519467253,71.22479248046875,-229.5213623046875,161.33236694335938,0.671322691657154,0.03024213891298336,0.7405479435527192,right
5,16,776,5.441902557289421,17.412639689385262,73.306640625,-212.83837890625,162.8106689453125,0.6624017195027971,0.12876197913240905,0.7380002132314344,right
6,-10,613,6.170065073624797,-10.223773033547412,-184.45038676261902,-408.5373797416687,-35.19230389595032,-0.8112317777386945,-0.5464425962512989,-0.20809491053136664,right
6,-9,238,6.183402637468748,-9.158460863629404,-172.35186797380447,-419.76179456710815,-25.971742689609528,-0.7149461542946332,-0.6858286815200748,-0.13598167547044884,right
6,-8,492,6.196740201312699,-8.09314869371139,-159.5837183445692,-427.7940539121628,-16.159078866243362,-0.6115077843341381,-0.788412946010833,-0.06680760631299855,right
6,-7,211,6.210077765156648,-7.027836523793381,-146.3720430135727,-433.04041707515717,-5.9268403351306915,-0.5088202415639326,-0.8608687009048848,-0.0026535970224119245,right
6,-6,248,6.223415329000599,-5.962524353875371,-132.9140988588333,-435.8610111474991,4.575909465551376,-0.41052235729241066,-0.9101103497582888,0.05630759652060767,right
6,-5,112,6.2367528928445495,-4.897212183957358,-119.38024508953094,-436.57262325286865,15.221608467400074,-0.3177353881077221,-0.9416888726678188,0.11075328544854798,right
6,-4,97,6.2500904566885,-3.831900014039347,-105.91589617729187,-435.4516453742981,25.902260184288025,-0.23038876468351155,-0.9595870593312145,0.1615973164123652,right
6,-3,214,6.263428020532451,-2.7665878441213363,-92.64350605010986,-432.7368850708008,36.52747291326523,-0.1479784091166655,-0.966501084353494,0.20970942844522036,right
6,-2,283,6.276765584376401,-1.7012756742033253,-79.66450023651123,-428.63252544403076,47.02251315116882,-0.0699404625638406,-0.9641934252450398,0.2558112007137178,right
6,-1,90,6.290103148220351,-0.6359635042853136,-67.06126022338867,-423.3109006881714,57.326350688934326,0.004187320856834086,-0.9537882791810377,0.3004503034462051,right
6,0,732,6.303440712064302,0.4293486656326973,-54.89908027648926,-416.9154872894287,67.38970947265625,0.07470927096969411,-0.935991419395226,0.3440037610981702,right
6,1,434,6.316778275908252,1.4946608355507085,-43.228103160858154,-409.56371116638184,77.17312240600586,0.14176609006269428,-0.911247857644668,0.3866907260930097,right
6,2,445,6.330115839752202,2.5599730054687204,-32.085349559783936,-401.3498229980469,86.64498329162598,0.20535119722164002,-0.8798546588325027,0.428586823327992,right
6,3,504,6.343453403596153,3.6252851753867312,-21.496591567993164,-392.3478364944458,95.77955722808838,0.2653386873895545,-0.8420422329162435,0.4696384342872876,right
6,4,396,6.356790967440104,4.6905973453047425,-11.478391647338867,-382.61436462402344,104.55510520935059,0.32151472399028386,-0.7980320012291625,0.5096795142750291,right
6,5,289,6.370128531284053,5.755909515222753,-2.039997100830078,-372.19144439697266,112.95186710357666,0.3736107462188066,-0.74807531277075,0.5484508517021112,right
6,6,32,6.383466095128005,6.821221685140766,6.8146514892578125,-361.10960388183594,120.9501256942749,0.42133667823568305,-0.6924762829512989,0.585621038832514,right
6,7,745,6.3968036589719555,7.886533855058777,15.084930419921875,-349.39056396484375,128.52832794189453,0.4644094960715075,-0.6315981493866788,0.6208120469594086,right
6,8,466,6.410141222815906,8.951846024976788,22.771636962890625,-337.050048828125,135.66098403930664,0.5025805942082586,-0.565848270502033,0.6536271728555444,right
6,9,350,6.423478786659857,10.0171581948948,29.875198364257812,-324.1009521484375,142.31691360473633,0.5356446910076653,-0.4956617660595825,0.6836696414658167,right
6,10,326,6.436816350503807,11.082470364812812,36.393280029296875,-310.55633544921875,148.45700073242188,0.5634531528949127,-0.42144070805100164,0.710568979121839,right
6,11,302,6.450153914347756,12.147782534730824,42.318267822265625,-296.4306640625,154.03201293945312,0.5858887994842399,-0.3435338177939597,0.7339746798567527,right
6,12,33,6.463491478191708,13.213094704648837,47.6392822265625,-281.746826171875,158.98291015625,0.6028537901292074,-0.26213521052712346,0.7535598444242836,right
6,13,388,6.476829042035658,14.278406874566846,52.3309326171875,-266.532958984375,163.23434448242188,0.6142245127678042,-0.1772471938692263,0.7689679318285244,right
6,14,451,6.490166605879608,15.343719044484859,56.36444091796875,-250.8316650390625,166.697021484375,0.6197101236965374,-0.08857856484356415,0.7798161324557711,right
6,15,414,6.503504169723558,16.409031214402866,59.695068359375,-234.69580078125,169.2657470703125,0.6188679498445971,0.00466042253783932,0.7854812162724923,right
6,16,775,6.516841733567509,17.47434338432088,62.26220703125,-218.197021484375,170.81109619140625,0.6107540096363514,0.10366560052267615,0.7850050846850564,right
7,-10,554,7.2450042499028875,-10.162069338611797,-195.9837052822113,-398.4318513870239,-27.966392695903778,-0.8843350561333575,-0.4190548069219262,-0.20577798057430446,right
7,-9,117,7.258341813746838,-9.096757168693786,-184.9913469851017,-411.4452909231186,-18.63673037290573,-0.8024573626528122,-0.5824106809216029,-0.12984598520065246,right
7,-8,275,7.271679377590788,-8.031444998775777,-173.11221325397491,-421.03870582580566,-8.69930648803711,-0.70490147980027,-0.7071512728564352,-0.055235686588593555,right
7,-7,110,7.285016941434739,-6.966132828857769,-160.5976780653,-427.6425154209137,1.6664963960647583,-0.6032506664849275,-0.7974221153916802,0.014373700628184523,right
7,-6,228,7.298354505278689,-5.900820658939756,-147.66868376731873,-431.63959789276123,12.305456057190895,-0.5039711755374393,-0.860188185471735,0.0780342219942988,right
7,-5,267,7.311692069122639,-4.835508489021744,-134.51768589019775,-433.36809158325195,23.084523737430573,-0.4097531457763415,-0.9019659023974206,0.13623461542060084,right
7,-4,93,7.325029632966589,-3.7701963191037327,-121.31061697006226,-433.12439155578613,33.89090573787689,-0.3211966972641107,-0.9277615992151573,0.18997656878773503,right
7,-3,193,7.33836719681054,-2.7048841491857214,-108.18883895874023,-431.16593742370605,44.63010573387146,-0.2379707263490352,-0.9410758487944492,0.24030434914233206,right
7,-2,298,7.351704760654491,-1.6395719792677104,-95.27111148834229,-427.714111328125,55.22396516799927,-0.15944659432665,-0.9442279178438684,0.28811529414778625,right
7,-1,242,7.36504232449844,-0.5742598093496987,-82.65556907653809,-422.9571418762207,65.60872173309326,-0.08500350252366577,-0.9386951860859363,0.33410440311046297,right
7,0,392,7.3783798883423914,0.4910523605683122,-70.42164993286133,-417.052978515625,75.73305225372314,-0.01415796788523802,-0.9253866672222149,0.37875990821722727,right
7,1,654,7.3917174521863425,1.5563645304863234,-58.63212013244629,-410.13211822509766,85.55613040924072,0.053393391088482366,-0.9048456634387502,0.42237835070486324,right
7,2,765,7.405055016030293,2.621676700404336,-47.33484745025635,-402.30064582824707,95.04566764831543,0.11777148343551784,-0.8773980520222417,0.4650833645670131,right
7,3,479,7.418392579874242,3.6869888703223457,-36.565152645111084,-393.6427254676819,104.17596817016602,0.17893240185177106,-0.8432618334330905,0.5068458107182292,right
7,4,510,7.431730143718193,4.752301040240356,-26.347326278686523,-384.22411346435547,112.92601203918457,0.23670011679685174,-0.8026274311827603,0.5475054898549605,right
7,5,421,7.445067707562144,5.817613210158369,-16.696758270263672,-374.0945587158203,121.27733612060547,0.29079824824544254,-0.7557137980753708,0.5867989725756853,right
